parcellation,scale,spintype,netclass,network,zscore,pval
atl-schaefer2018,700Parcels7Networks,naive-nonpara,yeo,limbic,-6.776194277541663,9.999000099990002e-05
atl-schaefer2018,700Parcels7Networks,naive-nonpara,yeo,frontoparietal,-6.2351173221964205,9.999000099990002e-05
atl-schaefer2018,700Parcels7Networks,naive-nonpara,yeo,default mode,-7.159711486889206,9.999000099990002e-05
atl-schaefer2018,700Parcels7Networks,vazquez-rodriguez,yeo,visual,1.706965840548342,0.0832916708329167
atl-schaefer2018,700Parcels7Networks,vazquez-rodriguez,yeo,somatomotor,2.1490763682266456,0.0245975402459754
atl-schaefer2018,700Parcels7Networks,vazquez-rodriguez,yeo,dorsal attention,0.4698225643608015,0.6897310268973103
atl-schaefer2018,700Parcels7Networks,vazquez-rodriguez,yeo,ventral attention,-0.752408157606891,0.4453554644535546
atl-schaefer2018,700Parcels7Networks,vazquez-rodriguez,yeo,limbic,-1.2137359143578677,0.19658034196580343
atl-schaefer2018,700Parcels7Networks,vazquez-rodriguez,yeo,frontoparietal,-1.3765483732161805,0.16318368163183683
atl-schaefer2018,700Parcels7Networks,vazquez-rodriguez,yeo,default mode,-1.370687334965744,0.16498350164983502
atl-schaefer2018,700Parcels7Networks,vasa,yeo,visual,2.1048500338634666,0.024697530246975304
atl-schaefer2018,700Parcels7Networks,vasa,yeo,somatomotor,2.481618451623202,0.005599440055994401
atl-schaefer2018,700Parcels7Networks,vasa,yeo,dorsal attention,0.009371749562545348,0.9939006099390061
atl-schaefer2018,700Parcels7Networks,vasa,yeo,ventral attention,-1.6669871999219703,0.10208979102089791
atl-schaefer2018,700Parcels7Networks,vasa,yeo,limbic,-1.5647929980760698,0.11708829117088292
atl-schaefer2018,700Parcels7Networks,vasa,yeo,frontoparietal,-2.534659806491046,0.0057994200579942
atl-schaefer2018,700Parcels7Networks,vasa,yeo,default mode,-2.690896828660198,0.007699230076992301
atl-schaefer2018,700Parcels7Networks,hungarian,yeo,visual,2.1532042900500317,0.0124987501249875
atl-schaefer2018,700Parcels7Networks,hungarian,yeo,somatomotor,2.5128668976600648,0.004899510048995101
atl-schaefer2018,700Parcels7Networks,hungarian,yeo,dorsal attention,0.06379699345146486,0.9538046195380462
atl-schaefer2018,700Parcels7Networks,hungarian,yeo,ventral attention,-1.5986627847310673,0.1192880711928807
atl-schaefer2018,700Parcels7Networks,hungarian,yeo,limbic,-1.6884387633940519,0.07129287071292871
atl-schaefer2018,700Parcels7Networks,hungarian,yeo,frontoparietal,-2.4924217211384194,0.010298970102989701
atl-schaefer2018,700Parcels7Networks,hungarian,yeo,default mode,-2.584941570897507,0.009999000099990002
atl-schaefer2018,700Parcels7Networks,baum,yeo,visual,1.7931718237884466,0.06029397060293971
atl-schaefer2018,700Parcels7Networks,baum,yeo,somatomotor,2.3023177978538785,0.0156984301569843
atl-schaefer2018,700Parcels7Networks,baum,yeo,dorsal attention,0.317680950656769,0.7911208879112088
atl-schaefer2018,700Parcels7Networks,baum,yeo,ventral attention,-1.1938449482123616,0.2425757424257574
atl-schaefer2018,700Parcels7Networks,baum,yeo,limbic,-1.4691372866378294,0.11828817118288171
atl-schaefer2018,700Parcels7Networks,baum,yeo,frontoparietal,-1.9226484582312546,0.0575942405759424
atl-schaefer2018,700Parcels7Networks,baum,yeo,default mode,-2.1074684699586412,0.0362963703629637
atl-schaefer2018,700Parcels7Networks,cornblath,yeo,visual,1.800118282681371,0.059394060593940604
atl-schaefer2018,700Parcels7Networks,cornblath,yeo,somatomotor,2.323595465502059,0.013898610138986101
atl-schaefer2018,700Parcels7Networks,cornblath,yeo,dorsal attention,0.32581571852000923,0.7825217478252174
atl-schaefer2018,700Parcels7Networks,cornblath,yeo,ventral attention,-1.205771103652753,0.23717628237176283
atl-schaefer2018,700Parcels7Networks,cornblath,yeo,limbic,-1.477122935680677,0.11578842115788421
atl-schaefer2018,700Parcels7Networks,cornblath,yeo,frontoparietal,-1.9580023748801558,0.054094590540945904
atl-schaefer2018,700Parcels7Networks,cornblath,yeo,default mode,-2.1389375128986705,0.032396760323967606
atl-schaefer2018,700Parcels7Networks,burt2018,yeo,visual,2.226972896620112,0.0044995500449955
atl-schaefer2018,700Parcels7Networks,burt2018,yeo,somatomotor,2.0702653697959885,0.0044995500449955
atl-schaefer2018,700Parcels7Networks,burt2018,yeo,dorsal attention,0.10994023137446647,0.8911108889111089
atl-schaefer2018,700Parcels7Networks,burt2018,yeo,ventral attention,-1.1831009405783917,0.3184681531846815
atl-schaefer2018,700Parcels7Networks,burt2018,yeo,limbic,-3.7015985786219203,0.0012998700129987
atl-schaefer2018,700Parcels7Networks,burt2018,yeo,frontoparietal,-2.501908288990916,0.0017998200179982
atl-schaefer2018,700Parcels7Networks,burt2018,yeo,default mode,-3.8140604925063997,9.999000099990002e-05
atl-schaefer2018,700Parcels7Networks,burt2020,yeo,visual,2.56279555266669,0.0064993500649935
atl-schaefer2018,700Parcels7Networks,burt2020,yeo,somatomotor,3.1249994243615102,0.0008999100089991
atl-schaefer2018,700Parcels7Networks,burt2020,yeo,dorsal attention,0.14876168225706435,0.8844115588441156
atl-schaefer2018,700Parcels7Networks,burt2020,yeo,ventral attention,-1.984215966711583,0.046495350464953504
atl-schaefer2018,700Parcels7Networks,burt2020,yeo,limbic,-2.2766225352031992,0.020997900209979003
atl-schaefer2018,700Parcels7Networks,burt2020,yeo,frontoparietal,-2.9920261757079314,0.0017998200179982
atl-schaefer2018,700Parcels7Networks,burt2020,yeo,default mode,-3.2619456856959896,0.0008999100089991
atl-schaefer2018,700Parcels7Networks,moran,yeo,visual,1.7497579131229701,0.09719028097190281
atl-schaefer2018,700Parcels7Networks,moran,yeo,somatomotor,1.6576973813983678,0.0663933606639336
atl-schaefer2018,700Parcels7Networks,moran,yeo,dorsal attention,0.15614403473408534,0.8803119688031197
atl-schaefer2018,700Parcels7Networks,moran,yeo,ventral attention,-1.6543230889992258,0.09859014098590141
atl-schaefer2018,700Parcels7Networks,moran,yeo,limbic,-2.1983315035989333,0.0235976402359764
atl-schaefer2018,700Parcels7Networks,moran,yeo,frontoparietal,-1.5973777982847301,0.0741925807419258
atl-schaefer2018,700Parcels7Networks,moran,yeo,default mode,-1.898714739587467,0.025097490250974904
atl-schaefer2018,700Parcels7Networks,naive-para,yeo,visual,0.8705438037639547,6.540542144647803e-38
atl-schaefer2018,700Parcels7Networks,naive-para,yeo,somatomotor,0.7935171237601827,4.0276012895321875e-24
atl-schaefer2018,700Parcels7Networks,naive-para,yeo,dorsal attention,0.03852996606967817,0.25697416142302887
atl-schaefer2018,700Parcels7Networks,naive-para,yeo,ventral attention,-0.4137580258641007,5.882301263440969e-16
atl-schaefer2018,700Parcels7Networks,naive-para,yeo,limbic,-0.9426602872608244,9.919538634899954e-15
atl-schaefer2018,700Parcels7Networks,naive-para,yeo,frontoparietal,-0.6021433691898892,4.908764948450719e-07
atl-schaefer2018,700Parcels7Networks,naive-para,yeo,default mode,-0.5152225460401442,1.8939394679221342e-08
atl-schaefer2018,800Parcels7Networks,naive-nonpara,yeo,visual,11.020306277811112,9.999000099990002e-05
atl-schaefer2018,800Parcels7Networks,naive-nonpara,yeo,somatomotor,10.49550488187402,9.999000099990002e-05
atl-schaefer2018,800Parcels7Networks,naive-nonpara,yeo,dorsal attention,0.2546715299261406,0.79002099790021
atl-schaefer2018,800Parcels7Networks,naive-nonpara,yeo,ventral attention,-4.280887871797455,9.999000099990002e-05
atl-schaefer2018,800Parcels7Networks,naive-nonpara,yeo,limbic,-7.442957355801426,9.999000099990002e-05
atl-schaefer2018,800Parcels7Networks,naive-nonpara,yeo,frontoparietal,-6.4037252575921135,9.999000099990002e-05
atl-schaefer2018,800Parcels7Networks,naive-nonpara,yeo,default mode,-7.1572862368276695,9.999000099990002e-05
atl-schaefer2018,800Parcels7Networks,vazquez-rodriguez,yeo,visual,1.6805395286333549,0.08339166083391661
atl-schaefer2018,800Parcels7Networks,vazquez-rodriguez,yeo,somatomotor,2.151548651775871,0.024797520247975203
atl-schaefer2018,800Parcels7Networks,vazquez-rodriguez,yeo,dorsal attention,0.42255298851433043,0.7168283171682832
atl-schaefer2018,800Parcels7Networks,vazquez-rodriguez,yeo,ventral attention,-0.7815196435787308,0.42615738426157385
atl-schaefer2018,800Parcels7Networks,vazquez-rodriguez,yeo,limbic,-1.225702308215304,0.19208079192080793
atl-schaefer2018,800Parcels7Networks,vazquez-rodriguez,yeo,frontoparietal,-1.338116907715702,0.17848215178482152
atl-schaefer2018,800Parcels7Networks,vazquez-rodriguez,yeo,default mode,-1.1393404228693607,0.24837516248375163
atl-schaefer2018,800Parcels7Networks,vasa,yeo,visual,2.1050532105358926,0.028097190280971903
atl-schaefer2018,800Parcels7Networks,vasa,yeo,somatomotor,2.504862249310936,0.0025997400259974
atl-schaefer2018,800Parcels7Networks,vasa,yeo,dorsal attention,-0.0336227730492144,0.9731026897310269
atl-schaefer2018,800Parcels7Networks,vasa,yeo,ventral attention,-1.7880787629279544,0.0816918308169183
atl-schaefer2018,800Parcels7Networks,vasa,yeo,limbic,-1.574915807672234,0.12038796120387961
atl-schaefer2018,800Parcels7Networks,vasa,yeo,frontoparietal,-2.584233656719916,0.006299370062993701
atl-schaefer2018,800Parcels7Networks,vasa,yeo,default mode,-2.49343075942517,0.0122987701229877
atl-schaefer2018,800Parcels7Networks,hungarian,yeo,visual,2.1622423231308923,0.012098790120987902
atl-schaefer2018,800Parcels7Networks,hungarian,yeo,somatomotor,2.577961104184321,0.0029997000299970002
atl-schaefer2018,800Parcels7Networks,hungarian,yeo,dorsal attention,0.00736391687532317,0.9954004599540046
atl-schaefer2018,800Parcels7Networks,hungarian,yeo,ventral attention,-1.7534251837261594,0.08649135086491351
atl-schaefer2018,800Parcels7Networks,hungarian,yeo,limbic,-1.7109371104763094,0.07169283071692831
atl-schaefer2018,800Parcels7Networks,hungarian,yeo,frontoparietal,-2.537896610657353,0.009299070092990702
atl-schaefer2018,800Parcels7Networks,hungarian,yeo,default mode,-2.4263716355880787,0.014198580141985802
atl-schaefer2018,800Parcels7Networks,baum,yeo,visual,1.7921805200806011,0.0570942905709429
atl-schaefer2018,800Parcels7Networks,baum,yeo,somatomotor,2.3499847260543776,0.013498650134986502
atl-schaefer2018,800Parcels7Networks,baum,yeo,dorsal attention,0.26874929072748777,0.8221177882211779
atl-schaefer2018,800Parcels7Networks,baum,yeo,ventral attention,-1.2557851765074375,0.21957804219578042
atl-schaefer2018,800Parcels7Networks,baum,yeo,limbic,-1.533171857712381,0.10468953104689531
atl-schaefer2018,800Parcels7Networks,baum,yeo,frontoparietal,-1.9203179826882115,0.05909409059094091
atl-schaefer2018,800Parcels7Networks,baum,yeo,default mode,-1.8590694810975135,0.06319368063193681
atl-schaefer2018,800Parcels7Networks,cornblath,yeo,visual,1.8003240065317385,0.056394360563943605
atl-schaefer2018,800Parcels7Networks,cornblath,yeo,somatomotor,2.370177570200249,0.012098790120987902
atl-schaefer2018,800Parcels7Networks,cornblath,yeo,dorsal attention,0.273270050716346,0.8261173882611739
atl-schaefer2018,800Parcels7Networks,cornblath,yeo,ventral attention,-1.2726715591617022,0.21557844215578442
atl-schaefer2018,800Parcels7Networks,cornblath,yeo,limbic,-1.5438072190881107,0.101989801019898
atl-schaefer2018,800Parcels7Networks,cornblath,yeo,frontoparietal,-1.9505997584186259,0.056694330566943306
atl-schaefer2018,800Parcels7Networks,cornblath,yeo,default mode,-1.8813891428873195,0.05959404059594041
atl-schaefer2018,800Parcels7Networks,burt2018,yeo,visual,3.0361451089565166,0.0035996400359964
atl-schaefer2018,800Parcels7Networks,burt2018,yeo,somatomotor,2.1916555554726562,0.0084991500849915
atl-schaefer2018,800Parcels7Networks,burt2018,yeo,dorsal attention,0.11778703196110034,0.9203079692030797
atl-schaefer2018,800Parcels7Networks,burt2018,yeo,ventral attention,-1.4219211855037681,0.1685831416858314
atl-schaefer2018,800Parcels7Networks,burt2018,yeo,limbic,-2.4355733302326645,0.016298370162983702
atl-schaefer2018,800Parcels7Networks,burt2018,yeo,frontoparietal,-1.9876268650564768,0.026597340265973404
atl-schaefer2018,800Parcels7Networks,burt2018,yeo,default mode,-1.8696502431866828,0.05019498050194981
atl-schaefer2018,800Parcels7Networks,burt2020,yeo,visual,2.5668907729584314,0.006799320067993201
atl-schaefer2018,800Parcels7Networks,burt2020,yeo,somatomotor,3.199318397212119,0.0007999200079992001
atl-schaefer2018,800Parcels7Networks,burt2020,yeo,dorsal attention,0.08142704311193907,0.9396060393960604
atl-schaefer2018,800Parcels7Networks,burt2020,yeo,ventral attention,-2.1511587858473034,0.029897010298970104
atl-schaefer2018,800Parcels7Networks,burt2020,yeo,limbic,-2.3664242201017025,0.0160983901609839
atl-schaefer2018,800Parcels7Networks,burt2020,yeo,frontoparietal,-3.039619940230245,0.0016998300169983002
atl-schaefer2018,800Parcels7Networks,burt2020,yeo,default mode,-2.978370056604039,0.0020997900209979003
atl-schaefer2018,800Parcels7Networks,moran,yeo,visual,1.9291051379077093,0.05749425057494251
atl-schaefer2018,800Parcels7Networks,moran,yeo,somatomotor,1.6028427377670271,0.053894610538946106
atl-schaefer2018,800Parcels7Networks,moran,yeo,dorsal attention,0.07166429421099867,0.9454054594540546
atl-schaefer2018,800Parcels7Networks,moran,yeo,ventral attention,-1.6494118391576258,0.09559044095590441
atl-schaefer2018,800Parcels7Networks,moran,yeo,limbic,-2.5573794869209237,0.007099290070992901
atl-schaefer2018,800Parcels7Networks,moran,yeo,frontoparietal,-1.5335363167877378,0.09819018098190181
atl-schaefer2018,800Parcels7Networks,moran,yeo,default mode,-1.647875666755896,0.06179382061793821
atl-schaefer2018,800Parcels7Networks,naive-para,yeo,visual,0.8681447738155639,1.0355545186489704e-40
atl-schaefer2018,800Parcels7Networks,naive-para,yeo,somatomotor,0.7664341658532869,5.262489362469895e-27
atl-schaefer2018,800Parcels7Networks,naive-para,yeo,dorsal attention,0.022243904772332113,0.4821605983778542
atl-schaefer2018,800Parcels7Networks,naive-para,yeo,ventral attention,-0.43335484560844867,2.4217418131394614e-21
atl-schaefer2018,800Parcels7Networks,naive-para,yeo,limbic,-0.9846567785073388,4.649739977430635e-10
atl-schaefer2018,800Parcels7Networks,naive-para,yeo,frontoparietal,-0.583890344671571,3.298061956127074e-07
atl-schaefer2018,800Parcels7Networks,naive-para,yeo,default mode,-0.482842832410278,1.3208212976065676e-09
atl-schaefer2018,900Parcels7Networks,naive-nonpara,yeo,visual,11.629960836525159,9.999000099990002e-05
atl-schaefer2018,900Parcels7Networks,naive-nonpara,yeo,somatomotor,11.096470598546794,9.999000099990002e-05
atl-schaefer2018,900Parcels7Networks,naive-nonpara,yeo,dorsal attention,0.7294163513808032,0.4607539246075392
atl-schaefer2018,900Parcels7Networks,naive-nonpara,yeo,ventral attention,-4.737807060577612,9.999000099990002e-05
atl-schaefer2018,900Parcels7Networks,naive-nonpara,yeo,limbic,-7.785220637718529,9.999000099990002e-05
atl-schaefer2018,900Parcels7Networks,naive-nonpara,yeo,frontoparietal,-6.808344979372223,9.999000099990002e-05
atl-schaefer2018,900Parcels7Networks,naive-nonpara,yeo,default mode,-7.378597007394799,9.999000099990002e-05
atl-schaefer2018,900Parcels7Networks,vazquez-rodriguez,yeo,visual,1.6603003449106606,0.0862913708629137
atl-schaefer2018,900Parcels7Networks,vazquez-rodriguez,yeo,somatomotor,2.0564565444905085,0.029597040295970403
atl-schaefer2018,900Parcels7Networks,vazquez-rodriguez,yeo,dorsal attention,0.5032702635051227,0.654034596540346
atl-schaefer2018,900Parcels7Networks,vazquez-rodriguez,yeo,ventral attention,-0.805333364819451,0.4032596740325967
atl-schaefer2018,900Parcels7Networks,vazquez-rodriguez,yeo,limbic,-1.2852583673566078,0.1645835416458354
atl-schaefer2018,900Parcels7Networks,vazquez-rodriguez,yeo,frontoparietal,-1.3535926381116232,0.1678832116788321
atl-schaefer2018,900Parcels7Networks,vazquez-rodriguez,yeo,default mode,-1.259303263701734,0.20577942205779423
atl-schaefer2018,900Parcels7Networks,vasa,yeo,visual,2.1120255093474114,0.0231976802319768
atl-schaefer2018,900Parcels7Networks,vasa,yeo,somatomotor,2.45263483589789,0.0064993500649935
atl-schaefer2018,900Parcels7Networks,vasa,yeo,dorsal attention,0.1404358668906707,0.8968103189681031
atl-schaefer2018,900Parcels7Networks,vasa,yeo,ventral attention,-1.7896912060972567,0.08189181081891811
atl-schaefer2018,900Parcels7Networks,vasa,yeo,limbic,-1.6208756896137513,0.10138986101389862
atl-schaefer2018,900Parcels7Networks,vasa,yeo,frontoparietal,-2.487978074015662,0.0057994200579942
atl-schaefer2018,900Parcels7Networks,vasa,yeo,default mode,-2.5744876832901458,0.0100989901009899
atl-schaefer2018,900Parcels7Networks,hungarian,yeo,visual,2.1049374380776027,0.017698230176982303
atl-schaefer2018,900Parcels7Networks,hungarian,yeo,somatomotor,2.4679050684525716,0.0065993400659934
atl-schaefer2018,900Parcels7Networks,hungarian,yeo,dorsal attention,0.17734129844635155,0.8755124487551245
atl-schaefer2018,900Parcels7Networks,hungarian,yeo,ventral attention,-1.7550158910285725,0.0918908109189081
atl-schaefer2018,900Parcels7Networks,hungarian,yeo,limbic,-1.7351976941478298,0.06629337066293371
atl-schaefer2018,900Parcels7Networks,hungarian,yeo,frontoparietal,-2.4008933424510293,0.013898610138986101
atl-schaefer2018,900Parcels7Networks,hungarian,yeo,default mode,-2.4442772493006535,0.0143985601439856
atl-schaefer2018,900Parcels7Networks,baum,yeo,visual,1.7519585829644444,0.0613938606139386
atl-schaefer2018,900Parcels7Networks,baum,yeo,somatomotor,2.220505555644976,0.021097890210978902
atl-schaefer2018,900Parcels7Networks,baum,yeo,dorsal attention,0.3504696775645087,0.7625237476252374
atl-schaefer2018,900Parcels7Networks,baum,yeo,ventral attention,-1.2851125276641444,0.21157884211578842
atl-schaefer2018,900Parcels7Networks,baum,yeo,limbic,-1.5746725937868717,0.08869113088691132
atl-schaefer2018,900Parcels7Networks,baum,yeo,frontoparietal,-1.9128042229180056,0.0565943405659434
atl-schaefer2018,900Parcels7Networks,baum,yeo,default mode,-2.0367889217265702,0.04179582041795821
atl-schaefer2018,900Parcels7Networks,cornblath,yeo,visual,1.758054410108944,0.06259374062593741
atl-schaefer2018,900Parcels7Networks,cornblath,yeo,somatomotor,2.237127025732157,0.019098090190980903
atl-schaefer2018,900Parcels7Networks,cornblath,yeo,dorsal attention,0.3573847689461364,0.7606239376062394
atl-schaefer2018,900Parcels7Networks,cornblath,yeo,ventral attention,-1.2936775279285253,0.21257874212578742
atl-schaefer2018,900Parcels7Networks,cornblath,yeo,limbic,-1.5791634757673367,0.08769123087691232
